Date,Dynamic_Portfolio,Nifty_50
2023-12-19,172.8709818914781,153.03420201430296
2023-12-20,167.9648416044818,150.8731347192999
2023-12-21,168.76411371472042,151.6214343991872
2023-12-22,170.9418396497937,152.29447081089316
2023-12-26,171.42756940303778,152.9503842021262
2023-12-27,173.27290606004564,154.47266112636916
2023-12-28,174.43468422902865,155.35684430395594
2023-12-29,175.55401857879028,155.01944138549104
2024-01-01,175.4120255807654,155.09434240913836
2024-01-02,175.56099058621948,154.55149110996226
2024-01-03,175.84469699293578,153.49252494471634
2024-01-04,177.88592386688904,154.50012204854343
2024-01-05,177.8719845152442,154.87249549702221
2024-01-08,177.20853907733337,153.4614973071303
2024-01-09,179.03112079514224,153.6886942923641
